he2-em-ta-tusz	MOD1.FIN.VEN.3-NH.ABL.V.3-SG-S	1
he2-en-gar	MOD1.FIN.3-SG-H.L2-SYN.V.3-SG-S	1
he2-en-sa6	MOD1.FIN.L1-SYN.V.3-SG-S	1
he2-in-ti-e	MOD1.FIN.3-SG-H-P.V.3-SG-A	1
he2-me-am3	MOD1.FIN.COP.3-SG-S.COP-3-SG	1
he2-mi-gi4	MOD1.VEN.3-NH.L3.1-SG-A.V.3-SG-S	1
he2-mi-na	MOD1.FIN.VEN.3-NH.L3.3-SG-H-A.V.3-SG-P	1
he2-na-ak	MOD1.FIN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
he2-na	MOD1.FIN.3-SG-H.DAT.COP.3-SG-S	1
he2-na	MOD1.FIN.COP.3-SG-S	1
he2-ni-dab5	MOD1.L1.1-SG-A.V.3-SG-P	1
he2-sa6-ge	PN.GEN.ABS	1
he2-ta-dag-dag-ge	MOD1.FIN.3-NH.ABL.3-SG-H-P.V.PF.3-SG-A	2
hi-a	NF.V.SUB.ABS	1
hi-li	N	1
hul2-la	NF.V.SUB	1
hu-la-al	PN	1
hul-	NF.V.ABS	1
hu-ma-an-zi	PN	1
hur-sag	N	1
hu-uh2-nu-ri{ki}	SN.ABS	1
hu-uh2-nu-ri{ki}	SN.GEN	1
hu-un-nu-du-uk	PN	1
hu-un-um	PN.GEN.ABS	1
i3-du8	N.GEN.ABS	3
i3-im-rig7-ga	FIN.3-SG-H.L3.3-SG-H-A.V.3-PL.SUB.L2-NH	1
i3-la2	L1.3-SG-H-A.V.3-SG-P	1
i3-li2-be-li2	PN	1
i3-li2-i-szar	PN	1
i3-li2-mi-di3	PN	1
i3-li2-mi	PN	1
i3-li2-...	PN	1
i3-li2-x-x	PN	1
i3-me-a-na-an-na	FIN.COP.3-SG-S.SUB.EXCEPT	1
i3-nun	N.ABS	2
i3-pa3	FIN.3-SG-H-A.V.3-SG-P	1
i3-ra2-ra2	N.ABS	2
i3-si-in{ki}-na	SN.GEN	1
i7-da	N.GEN	1
i7	N	5
i7	N.ABS	1
i7	WN	1
ib2-ku4-...	X	1
ib2-kur2-a	FIN.3-SG-NH-P.V.3-SG-A.SUB.X	1
ib2-su3-re6	FIN.3-SG-NH-P.V.3-SG-A	1
ib2-szi-ag2-ge26-a	FIN.3-NH.TERM.V.3-SG-A.SUB	1
i-bi2-{d}iszkur	PN	1
ib-ni-{d}iszkur	PN	1
id-da-a	PN	1
